Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.actions,event_option.milestone,event_option.filename,event_option.event_comment,event_option.type,event_option.cabled_plug,event_option.highlights,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-09-01T15:58:22.091Z","45.9172420","-130.0247410","ASNAP","","admin","","","","","","","","20.09","63.95","-2.0","-3.5","160.98","1525.91","1.20","SciCam","/SciCam.20240901_155822091.jpg","PilotCam","/PilotCam.20240901_155822091.jpg","BrowCam","/BrowCam.20240901_155822091.jpg","UserSelect","/UserSelect.20240901_155822091.jpg","","","-999.99","2.45","-999.99","-999.99","66d48f1ef9835f001a8094c4"
"2024-09-01T15:58:37.122Z","45.9172409","-130.0247395","ASNAP","","admin","","","","","","","","20.21","63.82","-0.9","-3.9","160.35","1525.86","1.22","SciCam","/SciCam.20240901_155837122.jpg","PilotCam","/PilotCam.20240901_155837122.jpg","BrowCam","/BrowCam.20240901_155837122.jpg","UserSelect","/UserSelect.20240901_155837122.jpg","","","-999.99","2.46","-999.99","-999.99","66d48f2df9835f001a8094c8"
"2024-09-01T15:58:52.156Z","45.9172412","-130.0247404","ASNAP","","admin","","","","","","","","20.14","63.86","-1.0","-2.9","160.06","1525.88","1.15","SciCam","/SciCam.20240901_155852156.jpg","PilotCam","/PilotCam.20240901_155852156.jpg","BrowCam","/BrowCam.20240901_155852156.jpg","UserSelect","/UserSelect.20240901_155852156.jpg","","","-999.99","2.26","-999.99","-999.99","66d48f3cf9835f001a8094cc"
"2024-09-01T15:59:07.183Z","45.9172412","-130.0247404","ASNAP","","admin","","","","","","","","20.14","63.86","-1.1","-2.7","160.06","1525.89","1.15","SciCam","/SciCam.20240901_155907183.jpg","PilotCam","/PilotCam.20240901_155907183.jpg","BrowCam","/BrowCam.20240901_155907183.jpg","UserSelect","/UserSelect.20240901_155907183.jpg","","","-999.99","2.57","-999.99","-999.99","66d48f4bf9835f001a8094d0"
"2024-09-01T15:59:22.211Z","45.9172413","-130.0247404","ASNAP","","admin","","","","","","","","20.14","63.87","-1.1","-2.5","160.06","1525.90","1.13","SciCam","/SciCam.20240901_155922211.jpg","PilotCam","/PilotCam.20240901_155922211.jpg","BrowCam","/BrowCam.20240901_155922211.jpg","UserSelect","/UserSelect.20240901_155922211.jpg","","","-999.99","2.46","-999.99","-999.99","66d48f5af9835f001a8094d4"
"2024-09-01T15:59:37.243Z","45.9172412","-130.0247404","ASNAP","","admin","","","","","","","","20.14","63.86","-1.1","-2.4","160.06","1525.90","1.13","SciCam","/SciCam.20240901_155937243.jpg","PilotCam","/PilotCam.20240901_155937243.jpg","BrowCam","/BrowCam.20240901_155937243.jpg","UserSelect","/UserSelect.20240901_155937243.jpg","","","-999.99","2.59","-999.99","-999.99","66d48f69f9835f001a8094d8"
"2024-09-01T15:59:52.268Z","45.9172412","-130.0247404","ASNAP","","admin","","","","","","","","20.14","63.86","-1.1","-2.5","160.05","1525.90","1.13","SciCam","/SciCam.20240901_155952268.jpg","PilotCam","/PilotCam.20240901_155952268.jpg","BrowCam","/BrowCam.20240901_155952268.jpg","UserSelect","/UserSelect.20240901_155952268.jpg","","","-999.99","2.62","-999.99","-999.99","66d48f78f9835f001a8094dc"
"2024-09-01T16:00:07.299Z","45.9172412","-130.0247403","ASNAP","","admin","","","","","","","","20.15","63.86","-1.1","-2.4","160.05","1525.91","1.13","SciCam","/SciCam.20240901_160007299.jpg","PilotCam","/PilotCam.20240901_160007299.jpg","BrowCam","/BrowCam.20240901_160007299.jpg","UserSelect","/UserSelect.20240901_160007299.jpg","","","-999.99","2.60","-999.99","-999.99","66d48f87f9835f001a8094e0"
"2024-09-01T16:00:22.329Z","45.9172412","-130.0247403","ASNAP","","admin","","","","","","","","20.15","63.86","-1.1","-2.3","160.05","1525.91","1.13","SciCam","/SciCam.20240901_160022329.jpg","PilotCam","/PilotCam.20240901_160022329.jpg","BrowCam","/BrowCam.20240901_160022329.jpg","UserSelect","/UserSelect.20240901_160022329.jpg","","","-999.99","2.62","-999.99","-999.99","66d48f96f9835f001a8094e4"
"2024-09-01T16:00:37.363Z","45.9172412","-130.0247403","ASNAP","","admin","","","","","","","","20.15","63.86","-1.1","-2.3","160.05","1525.91","1.13","SciCam","/SciCam.20240901_160037363.jpg","PilotCam","/PilotCam.20240901_160037363.jpg","BrowCam","/BrowCam.20240901_160037363.jpg","UserSelect","/UserSelect.20240901_160037363.jpg","","","-999.99","2.44","-999.99","-999.99","66d48fa5f9835f001a8094e8"
"2024-09-01T16:00:52.394Z","45.9172412","-130.0247403","ASNAP","","admin","","","","","","","","20.15","63.86","-1.1","-2.4","160.05","1525.91","1.13","SciCam","/SciCam.20240901_160052394.jpg","PilotCam","/PilotCam.20240901_160052394.jpg","BrowCam","/BrowCam.20240901_160052394.jpg","UserSelect","/UserSelect.20240901_160052394.jpg","","","-999.99","2.43","-999.99","-999.99","66d48fb4f9835f001a8094ec"
"2024-09-01T16:01:07.419Z","45.9172412","-130.0247403","ASNAP","","admin","","","","","","","","20.15","63.86","-1.1","-2.3","160.05","1525.91","1.13","SciCam","/SciCam.20240901_160107419.jpg","PilotCam","/PilotCam.20240901_160107419.jpg","BrowCam","/BrowCam.20240901_160107419.jpg","UserSelect","/UserSelect.20240901_160107419.jpg","","","-999.99","2.53","-999.99","-999.99","66d48fc3f9835f001a8094f0"
"2024-09-01T16:01:22.452Z","45.9172412","-130.0247403","ASNAP","","admin","","","","","","","","20.15","63.86","-1.1","-2.3","160.04","1525.92","1.13","SciCam","/SciCam.20240901_160122452.jpg","PilotCam","/PilotCam.20240901_160122452.jpg","BrowCam","/BrowCam.20240901_160122452.jpg","UserSelect","/UserSelect.20240901_160122452.jpg","","","-999.99","2.52","-999.99","-999.99","66d48fd2f9835f001a8094f4"
"2024-09-01T16:01:37.482Z","45.9172411","-130.0247401","ASNAP","","admin","","","","","","","","20.16","63.85","-1.2","-2.0","160.04","1525.93","1.09","SciCam","/SciCam.20240901_160137482.jpg","PilotCam","/PilotCam.20240901_160137482.jpg","BrowCam","/BrowCam.20240901_160137482.jpg","UserSelect","/UserSelect.20240901_160137482.jpg","","","-999.99","2.58","-999.99","-999.99","66d48fe1f9835f001a8094f8"
"2024-09-01T16:01:52.513Z","45.9172411","-130.0247403","ASNAP","","admin","","","","","","","","20.15","63.85","-1.1","-2.3","160.04","1525.92","1.13","SciCam","/SciCam.20240901_160152513.jpg","PilotCam","/PilotCam.20240901_160152513.jpg","BrowCam","/BrowCam.20240901_160152513.jpg","UserSelect","/UserSelect.20240901_160152513.jpg","","","-999.99","2.45","-999.99","-999.99","66d48ff0f9835f001a8094fc"
"2024-09-01T16:02:07.545Z","45.9172411","-130.0247403","ASNAP","","admin","","","","","","","","20.15","63.85","-1.1","-2.2","160.04","1525.92","1.13","SciCam","/SciCam.20240901_160207545.jpg","PilotCam","/PilotCam.20240901_160207545.jpg","BrowCam","/BrowCam.20240901_160207545.jpg","UserSelect","/UserSelect.20240901_160207545.jpg","","","-999.99","2.63","-999.99","-999.99","66d48ffff9835f001a809500"
"2024-09-01T16:02:22.578Z","45.9172411","-130.0247403","ASNAP","","admin","","","","","","","","20.15","63.85","-1.1","-2.4","160.04","1525.92","1.13","SciCam","/SciCam.20240901_160222578.jpg","PilotCam","/PilotCam.20240901_160222578.jpg","BrowCam","/BrowCam.20240901_160222578.jpg","UserSelect","/UserSelect.20240901_160222578.jpg","","","-999.99","2.52","-999.99","-999.99","66d4900ef9835f001a809504"
"2024-09-01T16:02:37.608Z","45.9172411","-130.0247401","ASNAP","","admin","","","","","","","","20.16","63.85","-1.1","-2.3","160.04","1525.92","1.13","SciCam","/SciCam.20240901_160237608.jpg","PilotCam","/PilotCam.20240901_160237608.jpg","BrowCam","/BrowCam.20240901_160237608.jpg","UserSelect","/UserSelect.20240901_160237608.jpg","","","-999.99","2.57","-999.99","-999.99","66d4901df9835f001a809508"
"2024-09-01T16:02:52.641Z","45.9172455","-130.0247345","ASNAP","","admin","","","","","","","","20.60","64.34","-0.8","-4.7","166.13","1524.90","2.25","SciCam","/SciCam.20240901_160252641.jpg","PilotCam","/PilotCam.20240901_160252641.jpg","BrowCam","/BrowCam.20240901_160252641.jpg","UserSelect","/UserSelect.20240901_160252641.jpg","","","-999.99","2.49","-999.99","-999.99","66d4902cf9835f001a80950c"
"2024-09-01T16:03:07.662Z","45.9172616","-130.0247135","ASNAP","","admin","","","","","","","","22.23","66.13","-0.5","-4.9","229.32","1523.88","3.26","SciCam","/SciCam.20240901_160307662.jpg","PilotCam","/PilotCam.20240901_160307662.jpg","BrowCam","/BrowCam.20240901_160307662.jpg","UserSelect","/UserSelect.20240901_160307662.jpg","","","-999.99","2.30","-999.99","-999.99","66d4903bf9835f001a809510"
"2024-09-01T16:03:22.693Z","45.9172463","-130.0247485","ASNAP","","admin","","","","","","","","19.51","64.43","-0.8","-5.2","218.83","1523.88","3.23","SciCam","/SciCam.20240901_160322693.jpg","PilotCam","/PilotCam.20240901_160322693.jpg","BrowCam","/BrowCam.20240901_160322693.jpg","UserSelect","/UserSelect.20240901_160322693.jpg","","","-999.99","2.35","-999.99","-999.99","66d4904af9835f001a809514"
"2024-09-01T16:03:37.713Z","45.9172432","-130.0247935","ASNAP","","admin","","","","","","","","16.02","64.08","-0.3","-4.1","236.66","1523.29","3.74","SciCam","/SciCam.20240901_160337713.jpg","PilotCam","/PilotCam.20240901_160337713.jpg","BrowCam","/BrowCam.20240901_160337713.jpg","UserSelect","/UserSelect.20240901_160337713.jpg","","","-999.99","2.42","-999.99","-999.99","66d49059f9835f001a80951b"
"2024-09-01T16:03:52.739Z","45.9172298","-130.0248551","ASNAP","","admin","","","","","","","","11.24","62.59","-0.7","-3.3","241.34","1523.54","3.50","SciCam","/SciCam.20240901_160352739.jpg","PilotCam","/PilotCam.20240901_160352739.jpg","BrowCam","/BrowCam.20240901_160352739.jpg","UserSelect","/UserSelect.20240901_160352739.jpg","","","-999.99","2.53","-999.99","-999.99","66d49068f9835f001a809520"
"2024-09-01T16:04:07.760Z","45.9172128","-130.0249082","ASNAP","","admin","","","","","","","","7.12","60.70","-0.5","-4.3","229.13","1523.64","3.43","SciCam","/SciCam.20240901_160407760.jpg","PilotCam","/PilotCam.20240901_160407760.jpg","BrowCam","/BrowCam.20240901_160407760.jpg","UserSelect","/UserSelect.20240901_160407760.jpg","","","-999.99","2.44","-999.99","-999.99","66d49077f9835f001a809524"
"2024-09-01T16:04:22.793Z","45.9171984","-130.0249762","ASNAP","","admin","","","","","","","","1.85","59.10","-0.4","-4.2","241.88","1523.53","3.48","SciCam","/SciCam.20240901_160422793.jpg","PilotCam","/PilotCam.20240901_160422793.jpg","BrowCam","/BrowCam.20240901_160422793.jpg","UserSelect","/UserSelect.20240901_160422793.jpg","","","-999.99","2.53","-999.99","-999.99","66d49086f9835f001a809528"
"2024-09-01T16:04:37.828Z","45.9171926","-130.0250110","ASNAP","","admin","","","","","","","","-0.85","58.46","-0.4","-3.4","241.39","1524.53","2.47","SciCam","/SciCam.20240901_160437828.jpg","PilotCam","/PilotCam.20240901_160437828.jpg","BrowCam","/BrowCam.20240901_160437828.jpg","UserSelect","/UserSelect.20240901_160437828.jpg","","","-999.99","2.55","-999.99","-999.99","66d49095f9835f001a80952c"
"2024-09-01T16:04:52.860Z","45.9171843","-130.0250431","ASNAP","","admin","","","","","","","","-3.34","57.53","-3.0","-3.4","243.22","1524.64","2.49","SciCam","/SciCam.20240901_160452860.jpg","PilotCam","/PilotCam.20240901_160452860.jpg","BrowCam","/BrowCam.20240901_160452860.jpg","UserSelect","/UserSelect.20240901_160452860.jpg","","","-999.99","2.46","-999.99","-999.99","66d490a4f9835f001a809530"
"2024-09-01T16:05:07.891Z","45.9171772","-130.0250816","ASNAP","","admin","","","","","","","","-6.33","56.75","-0.5","-4.5","236.87","1524.38","2.69","SciCam","/SciCam.20240901_160507891.jpg","PilotCam","/PilotCam.20240901_160507891.jpg","BrowCam","/BrowCam.20240901_160507891.jpg","UserSelect","/UserSelect.20240901_160507891.jpg","","","-999.99","2.51","-999.99","-999.99","66d490b3f9835f001a809534"
"2024-09-01T16:05:22.909Z","45.9171732","-130.0251069","ASNAP","","admin","","","","","","","","-8.29","56.30","0.0","-4.0","229.81","1524.60","2.45","SciCam","/SciCam.20240901_160522909.jpg","PilotCam","/PilotCam.20240901_160522909.jpg","BrowCam","/BrowCam.20240901_160522909.jpg","UserSelect","/UserSelect.20240901_160522909.jpg","","","-999.99","2.55","-999.99","-999.99","66d490c2f9835f001a809538"
"2024-09-01T16:05:37.940Z","45.9171728","-130.0251210","ASNAP","","admin","","","","","","","","-9.39","56.26","0.7","-3.9","230.95","1525.03","2.05","SciCam","/SciCam.20240901_160537940.jpg","PilotCam","/PilotCam.20240901_160537940.jpg","BrowCam","/BrowCam.20240901_160537940.jpg","UserSelect","/UserSelect.20240901_160537940.jpg","","","-999.99","2.48","-999.99","-999.99","66d490d1f9835f001a80953c"
"2024-09-01T16:05:52.962Z","45.9171724","-130.0251201","ASNAP","","admin","","","","","","","","-9.32","56.21","-0.6","-3.7","230.30","1524.92","2.17","SciCam","/SciCam.20240901_160552962.jpg","PilotCam","/PilotCam.20240901_160552962.jpg","BrowCam","/BrowCam.20240901_160552962.jpg","UserSelect","/UserSelect.20240901_160552962.jpg","","","-999.99","2.41","-999.99","-999.99","66d490e0f9835f001a809540"
"2024-09-01T16:06:07.993Z","45.9171718","-130.0251217","ASNAP","","admin","","","","","","","","-9.44","56.14","-0.5","-4.1","230.72","1525.07","1.97","SciCam","/SciCam.20240901_160607993.jpg","PilotCam","/PilotCam.20240901_160607993.jpg","BrowCam","/BrowCam.20240901_160607993.jpg","UserSelect","/UserSelect.20240901_160607993.jpg","","","-999.99","2.40","-999.99","-999.99","66d490eff9835f001a809544"
"2024-09-01T16:06:23.024Z","45.9171720","-130.0251209","ASNAP","","admin","","","","","","","","-9.38","56.17","-0.6","-4.2","230.98","1525.05","2.01","SciCam","/SciCam.20240901_160623024.jpg","PilotCam","/PilotCam.20240901_160623024.jpg","BrowCam","/BrowCam.20240901_160623024.jpg","UserSelect","/UserSelect.20240901_160623024.jpg","","","-999.99","2.26","-999.99","-999.99","66d490fff9835f001a809548"
"2024-09-01T16:06:38.056Z","45.9171728","-130.0251205","ASNAP","","admin","","","","","","","","-9.35","56.26","-0.5","-4.2","230.93","1525.00","2.12","SciCam","/SciCam.20240901_160638056.jpg","PilotCam","/PilotCam.20240901_160638056.jpg","BrowCam","/BrowCam.20240901_160638056.jpg","UserSelect","/UserSelect.20240901_160638056.jpg","","","-999.99","2.38","-999.99","-999.99","66d4910ef9835f001a80954c"
"2024-09-01T16:06:43.356Z","45.9171723","-130.0251206","HIGHLIGHTS","","guest","","","","","","","4K highlights start","-9.36","56.20","-0.5","-4.3","230.89","1525.03","2.07","SciCam","/SciCam.20240901_160643356.jpg","PilotCam","/PilotCam.20240901_160643356.jpg","BrowCam","/BrowCam.20240901_160643356.jpg","UserSelect","/UserSelect.20240901_160643356.jpg","","","-999.99","2.50","-999.99","-999.99","66d49113f9835f001a809550"
"2024-09-01T16:06:45.000Z","","","SulisCam","","admin","","","sulis_20240901160645.jpg","","","","","","","","","","","","","","","","","","","","-4.310","-0.606","","","","","66d68651f9835f001a8111ae"
"2024-09-01T16:06:53.087Z","45.9171743","-130.0251210","ASNAP","","admin","","","","","","","","-9.39","56.42","-0.5","-4.1","228.46","1525.02","2.05","SciCam","/SciCam.20240901_160653087.jpg","PilotCam","/PilotCam.20240901_160653087.jpg","BrowCam","/BrowCam.20240901_160653087.jpg","UserSelect","/UserSelect.20240901_160653087.jpg","","","-999.99","2.61","-999.99","-999.99","66d4911df9835f001a809554"
"2024-09-01T16:07:07.000Z","","","SulisCam","","admin","","","sulis_20240901160707.jpg","","","","","","","","","","","","","","","","","","","","-4.418","-0.339","","","","","66d68651f9835f001a8111b0"
"2024-09-01T16:07:08.120Z","45.9171723","-130.0251203","ASNAP","","admin","","","","","","","","-9.33","56.20","-0.7","-4.3","228.04","1525.03","2.03","SciCam","/SciCam.20240901_160708120.jpg","PilotCam","/PilotCam.20240901_160708120.jpg","BrowCam","/BrowCam.20240901_160708120.jpg","UserSelect","/UserSelect.20240901_160708120.jpg","","","-999.99","2.55","-999.99","-999.99","66d4912cf9835f001a809558"
"2024-09-01T16:07:23.151Z","45.9171707","-130.0251206","ASNAP","","admin","","","","","","","","-9.36","56.02","-0.8","-4.3","227.08","1525.06","2.00","SciCam","/SciCam.20240901_160723151.jpg","PilotCam","/PilotCam.20240901_160723151.jpg","BrowCam","/BrowCam.20240901_160723151.jpg","UserSelect","/UserSelect.20240901_160723151.jpg","","","-999.99","2.57","-999.99","-999.99","66d4913bf9835f001a80955c"
"2024-09-01T16:07:38.181Z","45.9171702","-130.0251228","ASNAP","","admin","","","","","","","","-9.53","55.97","-0.6","-4.3","226.65","1525.06","1.97","SciCam","/SciCam.20240901_160738181.jpg","PilotCam","/PilotCam.20240901_160738181.jpg","BrowCam","/BrowCam.20240901_160738181.jpg","UserSelect","/UserSelect.20240901_160738181.jpg","","","-999.99","2.46","-999.99","-999.99","66d4914af9835f001a809560"
"2024-09-01T16:07:53.210Z","45.9171723","-130.0251330","ASNAP","","admin","","","","","","","","-10.32","56.20","-0.6","-4.1","215.63","1525.06","2.03","SciCam","/SciCam.20240901_160753210.jpg","PilotCam","/PilotCam.20240901_160753210.jpg","BrowCam","/BrowCam.20240901_160753210.jpg","UserSelect","/UserSelect.20240901_160753210.jpg","","","-999.99","2.43","-999.99","-999.99","66d49159f9835f001a809564"
"2024-09-01T16:08:08.241Z","45.9171703","-130.0251654","ASNAP","","admin","","","","","","","","-12.83","55.98","-0.5","-4.6","185.04","1524.98","1.97","SciCam","/SciCam.20240901_160808241.jpg","PilotCam","/PilotCam.20240901_160808241.jpg","BrowCam","/BrowCam.20240901_160808241.jpg","UserSelect","/UserSelect.20240901_160808241.jpg","","","-999.99","2.37","-999.99","-999.99","66d49168f9835f001a809568"
"2024-09-01T16:08:23.272Z","45.9171680","-130.0251748","ASNAP","","admin","","","","","","","","-13.56","55.72","-1.2","-4.6","176.43","1525.08","2.12","SciCam","/SciCam.20240901_160823272.jpg","PilotCam","/PilotCam.20240901_160823272.jpg","BrowCam","/BrowCam.20240901_160823272.jpg","UserSelect","/UserSelect.20240901_160823272.jpg","","","-999.99","2.60","-999.99","-999.99","66d49177f9835f001a80956c"
"2024-09-01T16:08:29.000Z","","","SulisCam","","admin","","","sulis_20240901160829.jpg","","","","","","","","","","","","","","","","","","","","-4.530","-0.834","","","","","66d68651f9835f001a8111b2"
"2024-09-01T16:08:38.306Z","45.9171676","-130.0251759","ASNAP","","admin","","","","","","","","-13.65","55.68","-1.0","-4.5","177.15","1525.05","2.14","SciCam","/SciCam.20240901_160838306.jpg","PilotCam","/PilotCam.20240901_160838306.jpg","BrowCam","/BrowCam.20240901_160838306.jpg","UserSelect","/UserSelect.20240901_160838306.jpg","","","-999.99","2.45","-999.99","-999.99","66d49186f9835f001a809570"
"2024-09-01T16:08:47.000Z","","","SulisCam","","admin","","","sulis_20240901160847.jpg","","","","","","","","","","","","","","","","","","","","-4.555","-0.896","","","","","66d68651f9835f001a8111b4"
"2024-09-01T16:08:53.339Z","45.9171679","-130.0251766","ASNAP","","admin","","","","","","","","-13.70","55.71","-1.0","-4.8","176.75","1525.09","2.11","SciCam","/SciCam.20240901_160853339.jpg","PilotCam","/PilotCam.20240901_160853339.jpg","BrowCam","/BrowCam.20240901_160853339.jpg","UserSelect","/UserSelect.20240901_160853339.jpg","","","-999.99","2.40","-999.99","-999.99","66d49195f9835f001a809574"
"2024-09-01T16:09:08.372Z","45.9171679","-130.0251771","ASNAP","","admin","","","","","","","","-13.74","55.71","-1.3","-4.5","176.66","1525.01","2.21","SciCam","/SciCam.20240901_160908372.jpg","PilotCam","/PilotCam.20240901_160908372.jpg","BrowCam","/BrowCam.20240901_160908372.jpg","UserSelect","/UserSelect.20240901_160908372.jpg","","","-999.99","2.44","-999.99","-999.99","66d491a4f9835f001a809578"
"2024-09-01T16:09:23.405Z","45.9171653","-130.0251875","ASNAP","","admin","","","","","","","","-14.55","55.42","-0.9","-4.9","166.62","1524.88","2.21","SciCam","/SciCam.20240901_160923405.jpg","PilotCam","/PilotCam.20240901_160923405.jpg","BrowCam","/BrowCam.20240901_160923405.jpg","UserSelect","/UserSelect.20240901_160923405.jpg","","","-999.99","2.38","-999.99","-999.99","66d491b3f9835f001a80957c"
"2024-09-01T16:09:38.431Z","45.9171488","-130.0252055","ASNAP","","admin","","","","","","","","-15.94","53.59","-1.0","-5.1","129.21","1524.94","2.21","SciCam","/SciCam.20240901_160938431.jpg","PilotCam","/PilotCam.20240901_160938431.jpg","BrowCam","/BrowCam.20240901_160938431.jpg","UserSelect","/UserSelect.20240901_160938431.jpg","","","-999.99","2.56","-999.99","-999.99","66d491c2f9835f001a809580"
"2024-09-01T16:09:42.000Z","","","SulisCam","","admin","","","sulis_20240901160942.jpg","","","","","","","","","","","","","","","","","","","","-4.990","-0.661","","","","","66d68651f9835f001a8111b6"
"2024-09-01T16:09:53.464Z","45.9171286","-130.0252088","ASNAP","","admin","","","","","","","","-16.20","51.34","-0.2","-5.2","93.81","1524.83","2.33","SciCam","/SciCam.20240901_160953464.jpg","PilotCam","/PilotCam.20240901_160953464.jpg","BrowCam","/BrowCam.20240901_160953464.jpg","UserSelect","/UserSelect.20240901_160953464.jpg","","","-999.99","2.46","-999.99","-999.99","66d491d1f9835f001a809584"
